Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
IMG/robocam_2022_12_05_17_01_15_712.jpg,-6.254096,1.0,0.0,1.530389,100.7421,87.17375,1.296107,55.49499,0.00129676
IMG/robocam_2022_12_05_17_01_15_773.jpg,-9.039602,1.0,0.0,1.576317,100.7997,87.24969,1.28499,54.67904,0.0030849
IMG/robocam_2022_12_05_17_01_15_839.jpg,-6.301303,1.0,0.0,1.62246,100.8597,87.32693,1.253539,53.90051,0.003200656
IMG/robocam_2022_12_05_17_01_15_907.jpg,-3.183525,1.0,0.0,1.68585,100.9219,87.40682,1.255216,53.35763,0.001659067
IMG/robocam_2022_12_05_17_01_15_975.jpg,-0.1704168,1.0,0.0,1.731002,101.0067,87.51749,1.27247,53.07669,-0.0001545711
IMG/robocam_2022_12_05_17_01_16_039.jpg,-1.42965,1.0,0.0,1.776058,101.072,87.60297,1.275269,52.97315,-0.0004091123
IMG/robocam_2022_12_05_17_01_16_106.jpg,-1.379482,1.0,0.0,1.837388,101.1399,87.68996,1.277162,52.71779,0.0002945717
IMG/robocam_2022_12_05_17_01_16_174.jpg,0.0,1.0,0.0,1.88244,101.2324,87.80982,1.286244,52.62899,-0.0009061621
IMG/robocam_2022_12_05_17_01_16_239.jpg,0.0,1.0,0.0,1.927932,101.3036,87.90231,1.293136,52.60976,-0.001098686
IMG/robocam_2022_12_05_17_01_16_307.jpg,0.0,1.0,0.0,1.987924,101.3765,87.99682,1.294274,52.59933,-0.001121798
IMG/robocam_2022_12_05_17_01_16_376.jpg,-1.579767,1.0,0.0,2.032797,101.4766,88.12594,1.298011,52.5081,-0.0008217545
IMG/robocam_2022_12_05_17_01_16_441.jpg,-4.615513,1.0,0.0,2.077124,101.5549,88.22394,1.293733,52.12073,0.001044485
IMG/robocam_2022_12_05_17_01_16_510.jpg,-4.438026,1.0,0.0,2.134755,101.6365,88.32275,1.292552,51.47807,0.002175141
IMG/robocam_2022_12_05_17_01_16_580.jpg,-1.429414,1.0,0.0,2.178324,101.7481,88.45784,1.307337,50.94112,0.000327027
IMG/robocam_2022_12_05_17_01_16_648.jpg,0.0,1.0,0.0,2.238028,101.8334,88.56174,1.313007,50.8345,-0.0008347561
IMG/robocam_2022_12_05_17_01_16_714.jpg,0.0,1.0,0.0,2.281284,101.9497,88.70341,1.318248,50.79959,-0.001221193
IMG/robocam_2022_12_05_17_01_16_775.jpg,0.0,1.0,0.0,2.325747,102.039,88.81202,1.324981,50.78626,-0.001283511
IMG/robocam_2022_12_05_17_01_16_839.jpg,0.0,1.0,0.0,2.368772,102.13,88.92252,1.32416,50.77465,-0.001259385
IMG/robocam_2022_12_05_17_01_16_907.jpg,0.0,1.0,0.0,2.427288,102.223,89.03473,1.326974,50.66656,-0.0008363089
IMG/robocam_2022_12_05_17_01_16_974.jpg,0.0,1.0,0.0,2.470415,102.3495,89.18763,1.334749,50.61946,-0.001246127
IMG/robocam_2022_12_05_17_01_17_042.jpg,0.0,1.0,0.0,2.513479,102.4463,89.30453,1.334511,50.6049,-0.001298648
IMG/robocam_2022_12_05_17_01_17_107.jpg,-3.01932,1.0,0.0,2.570863,102.5453,89.4228,1.332751,50.42968,-0.0007133074
IMG/robocam_2022_12_05_17_01_17_175.jpg,-5.971005,1.0,0.0,2.612662,102.6826,89.58121,1.328978,49.66088,0.001737897
IMG/robocam_2022_12_05_17_01_17_240.jpg,-2.883332,1.0,0.0,2.654228,102.7886,89.70136,1.3344,49.06622,0.0009955834
IMG/robocam_2022_12_05_17_01_17_306.jpg,0.0,1.0,0.0,2.711489,102.8964,89.82347,1.341338,48.75523,-0.0006149656
IMG/robocam_2022_12_05_17_01_17_374.jpg,0.0,1.0,0.0,2.752903,103.0425,89.9893,1.34748,48.65865,-0.001609622
IMG/robocam_2022_12_05_17_01_17_443.jpg,-3.118637,1.0,0.0,2.795668,103.1551,90.11492,1.352932,48.42658,-0.0002334654
IMG/robocam_2022_12_05_17_01_17_509.jpg,-6.094934,1.0,0.0,2.850066,103.271,90.2406,1.345429,47.85627,0.001069113
IMG/robocam_2022_12_05_17_01_17_578.jpg,-3.07247,1.0,0.0,2.891567,103.4299,90.4095,1.344383,47.02842,0.0004768037
IMG/robocam_2022_12_05_17_01_17_642.jpg,-0.07618546,1.0,0.0,2.933083,103.5514,90.53847,1.359773,46.74683,-0.001004534
IMG/robocam_2022_12_05_17_01_17_704.jpg,0.0,1.0,0.0,2.960387,103.6745,90.66907,1.36643,46.66753,-0.002176354
IMG/robocam_2022_12_05_17_01_17_761.jpg,0.0,1.0,0.0,3.014634,103.7994,90.80119,1.367266,46.64347,-0.001980518
IMG/robocam_2022_12_05_17_01_17_824.jpg,-2.870092,1.0,0.0,3.069213,103.9269,90.93441,1.374299,46.47622,-0.0006945311
IMG/robocam_2022_12_05_17_01_17_877.jpg,-4.358922,1.0,0.0,3.083965,104.0576,91.06766,1.369499,45.98332,0.0007326403
IMG/robocam_2022_12_05_17_01_17_927.jpg,-5.481352,1.0,0.0,3.136337,104.1467,91.15637,1.366164,45.48479,0.001120736
IMG/robocam_2022_12_05_17_01_17_988.jpg,-3.06863,1.0,0.0,3.176915,104.2825,91.29015,1.36168,44.80318,0.0004101939
IMG/robocam_2022_12_05_17_01_18_059.jpg,-0.1113224,1.0,0.0,3.217954,104.4667,91.47118,1.373852,44.37489,-0.001982659
IMG/robocam_2022_12_05_17_01_18_122.jpg,-1.499269,1.0,0.0,3.270854,104.6072,91.6087,1.385232,44.27116,-0.002142691
IMG/robocam_2022_12_05_17_01_18_193.jpg,-4.307853,1.0,0.0,3.310377,104.7992,91.79209,1.383362,43.76274,-0.0005894357
IMG/robocam_2022_12_05_17_01_18_254.jpg,-7.498491,1.0,0.0,3.349936,104.9476,91.9285,1.370011,42.93931,359.9877
IMG/robocam_2022_12_05_17_01_18_328.jpg,-10.33052,1.0,0.0,3.387492,105.1009,92.0621,1.329773,41.66827,359.912
IMG/robocam_2022_12_05_17_01_18_385.jpg,-7.303,1.0,0.0,3.437579,105.2571,92.19395,1.221353,40.31012,359.8528
IMG/robocam_2022_12_05_17_01_18_436.jpg,-4.808031,1.0,0.0,3.478873,105.417,92.32484,1.100151,39.24637,359.7771
IMG/robocam_2022_12_05_17_01_18_486.jpg,-4.542525,1.0,0.0,3.505277,105.5255,92.41202,1.025185,38.72087,359.7209
IMG/robocam_2022_12_05_17_01_18_535.jpg,-6.826319,1.0,0.0,3.53066,105.692,92.5411,0.9180972,37.83078,359.5997
IMG/robocam_2022_12_05_17_01_18_605.jpg,-9.634989,1.0,0.0,3.566972,105.8627,92.66722,0.7829172,36.62829,359.4555
IMG/robocam_2022_12_05_17_01_18_678.jpg,-6.577688,1.0,0.0,3.615762,106.0954,92.83191,0.5276522,34.98095,359.3018
IMG/robocam_2022_12_05_17_01_18_728.jpg,-3.675045,0.9304779,0.0,3.655053,106.2144,92.91348,0.4077301,34.37297,359.224
IMG/robocam_2022_12_05_17_01_18_789.jpg,-1.16292,0.7630029,0.0,3.687939,106.3951,93.03605,0.2487743,33.81466,359.1284
IMG/robocam_2022_12_05_17_01_18_855.jpg,0.0,0.5637434,0.0,3.71195,106.6392,93.20049,0.09117536,33.59754,359.0398
IMG/robocam_2022_12_05_17_01_18_923.jpg,0.0,0.3652391,0.0,3.727148,106.8238,93.32413,-0.001051235,33.5669,359.0016
IMG/robocam_2022_12_05_17_01_18_989.jpg,0.0,0.3596408,0.0,3.732393,107.0091,93.44818,359.9445,33.56699,359.0026
IMG/robocam_2022_12_05_17_01_19_056.jpg,0.0,0.5611148,0.0,3.739435,107.2579,93.6144,359.9361,33.57586,359.0486
IMG/robocam_2022_12_05_17_01_19_121.jpg,0.0,0.5595462,0.0,3.754652,107.4462,93.73988,359.976,33.57889,359.1002
IMG/robocam_2022_12_05_17_01_19_189.jpg,0.0,0.3622122,0.0,3.77292,107.6355,93.8659,0.03440372,33.58149,359.1668
IMG/robocam_2022_12_05_17_01_19_257.jpg,0.0,0.5649822,0.0,3.781803,107.8887,94.03452,0.1178781,33.58735,359.283
IMG/robocam_2022_12_05_17_01_19_311.jpg,0.0,0.755635,0.0,3.797609,108.08,94.16187,0.2040496,33.59262,359.3833
IMG/robocam_2022_12_05_17_01_19_374.jpg,0.0,0.5907521,0.0,3.821098,108.2727,94.29017,0.3114922,33.59982,359.4925
IMG/robocam_2022_12_05_17_01_19_442.jpg,0.0,0.5932534,0.0,3.837312,108.4662,94.41906,0.4233989,33.60878,359.6068
IMG/robocam_2022_12_05_17_01_19_509.jpg,0.0,0.7941065,0.0,3.861593,108.6608,94.54874,0.5445723,33.62022,359.724
IMG/robocam_2022_12_05_17_01_19_576.jpg,-2.95294,0.9909692,0.0,3.890244,108.924,94.72197,0.7373591,33.37926,359.846
IMG/robocam_2022_12_05_17_01_19_641.jpg,-6.003084,0.7876263,0.0,3.924614,109.1252,94.85032,0.891277,32.79359,359.8774
IMG/robocam_2022_12_05_17_01_19_709.jpg,-2.953702,0.7960384,0.0,3.957124,109.3286,94.97746,1.027912,32.11989,359.8799
IMG/robocam_2022_12_05_17_01_19_777.jpg,0.0,0.9933302,0.0,3.986354,109.6021,95.14835,1.202905,31.68703,359.8999
IMG/robocam_2022_12_05_17_01_19_841.jpg,0.0,1.0,0.0,4.022585,109.8094,95.27799,1.336564,31.62462,359.9314
IMG/robocam_2022_12_05_17_01_19_908.jpg,0.0,0.8052459,0.0,4.069585,110.018,95.4086,1.440927,31.62632,359.9941
IMG/robocam_2022_12_05_17_01_19_975.jpg,0.0,0.804718,0.0,4.095974,110.2977,95.58108,1.460708,31.60036,-0.002946583
IMG/robocam_2022_12_05_17_01_20_042.jpg,0.0,1.0,0.0,4.125783,110.5094,95.71089,1.453601,31.5877,-0.002329897
IMG/robocam_2022_12_05_17_01_20_109.jpg,0.0,0.7969117,0.0,4.171354,110.723,95.8416,1.456302,31.57213,-0.002009738
IMG/robocam_2022_12_05_17_01_20_175.jpg,0.0,0.9960275,0.0,4.201245,111.0107,96.01715,1.467219,31.54576,-0.001653341
IMG/robocam_2022_12_05_17_01_20_243.jpg,0.0,1.0,0.0,4.236658,111.2287,96.14985,1.470477,31.52445,-0.001512157
IMG/robocam_2022_12_05_17_01_20_310.jpg,0.0,0.8029985,0.0,4.283772,111.4484,96.28339,1.468091,31.50346,-0.001300671
IMG/robocam_2022_12_05_17_01_20_376.jpg,0.0,1.0,0.0,4.313668,111.7441,96.46284,1.472984,31.46805,-0.001299393
IMG/robocam_2022_12_05_17_01_20_442.jpg,0.0,0.901804,0.0,4.349259,111.968,96.59858,1.4799,31.4402,-0.001409143
IMG/robocam_2022_12_05_17_01_20_509.jpg,0.0,0.700855,0.0,4.388938,112.1935,96.73504,1.480871,31.41248,-0.001272601
IMG/robocam_2022_12_05_17_01_20_576.jpg,0.0,0.9007568,0.0,4.413332,112.496,96.91796,1.472509,31.37257,-0.001287062
IMG/robocam_2022_12_05_17_01_20_643.jpg,0.0,0.9002526,0.0,4.444685,112.725,97.05621,1.472795,31.34186,-0.00129288
IMG/robocam_2022_12_05_17_01_20_708.jpg,0.0,0.8967006,0.0,4.483533,112.9556,97.19522,1.471817,31.31093,-0.001286421
IMG/robocam_2022_12_05_17_01_20_774.jpg,0.0,1.0,0.0,4.516072,113.2658,97.38206,1.481491,31.26925,-0.001342634
IMG/robocam_2022_12_05_17_01_20_841.jpg,0.0,0.9010572,0.0,4.551505,113.5008,97.52336,1.498167,31.23772,-0.001354708
IMG/robocam_2022_12_05_17_01_20_908.jpg,0.0,0.8989444,0.0,4.590695,113.7369,97.6652,1.488272,31.20607,-0.001341731
IMG/robocam_2022_12_05_17_01_20_974.jpg,0.0,1.0,0.0,4.623046,114.0547,97.85574,1.485099,31.16323,-0.001355768
IMG/robocam_2022_12_05_17_01_21_041.jpg,0.0,0.7983072,0.0,4.6571,114.2951,97.99969,1.487611,31.13093,-0.001351125
IMG/robocam_2022_12_05_17_01_21_108.jpg,0.0,0.8038089,0.0,4.688463,114.5365,98.14409,1.477441,31.0985,-0.001334358
IMG/robocam_2022_12_05_17_01_21_174.jpg,0.0,1.0,0.0,4.715601,114.8608,98.33775,1.463615,31.05501,-0.001353353
IMG/robocam_2022_12_05_17_01_21_242.jpg,0.0,0.8029656,0.0,4.74875,115.106,98.48399,1.458626,31.02242,-0.001348065
IMG/robocam_2022_12_05_17_01_21_308.jpg,0.0,1.0,0.0,4.785362,115.3528,98.63097,1.453172,30.98976,-0.001359111
IMG/robocam_2022_12_05_17_01_21_376.jpg,0.0,1.0,0.0,4.819292,115.6849,98.82847,1.461096,30.94608,-0.001399577
IMG/robocam_2022_12_05_17_01_21_442.jpg,0.0,0.7977314,0.0,4.852635,115.936,98.97757,1.469696,30.9132,-0.001386611
IMG/robocam_2022_12_05_17_01_21_509.jpg,0.0,0.9995415,0.0,4.888373,116.1885,99.12733,1.47407,30.88,-0.001416719
IMG/robocam_2022_12_05_17_01_21_577.jpg,0.0,0.9019842,0.0,4.921915,116.5281,99.32841,1.488099,30.83525,-0.001438667
IMG/robocam_2022_12_05_17_01_21_642.jpg,0.0,0.7019866,0.0,4.950736,116.7843,99.4799,1.489535,30.80142,-0.001426284
IMG/robocam_2022_12_05_17_01_21_709.jpg,0.0,0.497251,0.0,4.974372,117.0411,99.63151,1.46593,30.76746,-0.001377588
IMG/robocam_2022_12_05_17_01_21_775.jpg,0.0,0.2966053,0.0,4.981473,117.3833,99.83317,1.374266,30.72261,-0.001232296
IMG/robocam_2022_12_05_17_01_21_840.jpg,0.0,0.1000481,0.0,4.980222,117.6389,99.98362,1.250105,30.69006,-0.001083483
IMG/robocam_2022_12_05_17_01_21_909.jpg,0.0,0.0,0.0,4.96395,117.8931,100.1331,1.073371,30.65926,-0.0008864258
IMG/robocam_2022_12_05_17_01_21_951.jpg,1.482081,0.0,0.0,4.958656,118.0616,100.2324,0.9302992,30.689,-0.0005870467
IMG/robocam_2022_12_05_17_01_22_010.jpg,4.699531,0.0,0.0,4.937547,118.3122,100.3823,0.6822094,30.94476,0.03443358
IMG/robocam_2022_12_05_17_01_22_075.jpg,4.659351,0.0,0.0,4.920903,118.6418,100.5848,0.3026814,31.69425,0.1758778
IMG/robocam_2022_12_05_17_01_22_142.jpg,1.637918,0.0,0.0,4.904915,118.8867,100.7376,-0.001839015,32.14643,0.3058889
IMG/robocam_2022_12_05_17_01_22_210.jpg,0.0,0.0,0.0,4.882998,119.132,100.8903,359.7704,32.32776,0.3717452
IMG/robocam_2022_12_05_17_01_22_275.jpg,0.0,0.0,0.0,4.865392,119.4579,101.0946,359.5207,32.38499,0.4233436
IMG/robocam_2022_12_05_17_01_22_342.jpg,2.934594,0.0,0.0,4.8478,119.7013,101.2487,359.3858,32.51717,0.4421088
IMG/robocam_2022_12_05_17_01_22_410.jpg,5.971681,0.0,0.0,4.823742,119.9434,101.4046,359.3012,32.9003,0.46694
IMG/robocam_2022_12_05_17_01_22_476.jpg,2.837155,0.0,0.0,4.804463,120.2655,101.6149,359.3362,33.48194,0.4221376
IMG/robocam_2022_12_05_17_01_22_543.jpg,0.0,0.0,0.0,4.786055,120.5056,101.7736,359.3951,33.71714,0.3738483
IMG/robocam_2022_12_05_17_01_22_610.jpg,1.526542,0.0,0.0,4.763577,120.7444,101.9325,359.4549,33.82032,0.3212375
IMG/robocam_2022_12_05_17_01_22_678.jpg,4.514898,0.0,0.0,4.747311,121.0586,102.1467,359.4983,34.27458,0.3435107
IMG/robocam_2022_12_05_17_01_22_742.jpg,4.674704,0.0,0.0,4.730564,121.2913,102.3093,359.5209,34.87955,0.4137613
IMG/robocam_2022_12_05_17_01_22_808.jpg,1.705381,0.0,0.0,4.70807,121.5221,102.4727,359.5449,35.39985,0.4876817
IMG/robocam_2022_12_05_17_01_22_877.jpg,4.748197,0.0,0.0,4.691593,121.8266,102.6926,359.5786,36.0534,0.6091983
IMG/robocam_2022_12_05_17_01_22_942.jpg,4.866278,0.0,0.0,4.674389,122.0519,102.86,359.621,36.70898,0.7284677
IMG/robocam_2022_12_05_17_01_23_008.jpg,4.802656,0.0,0.0,4.651039,122.2759,103.0286,359.7016,37.27387,0.8142892
IMG/robocam_2022_12_05_17_01_23_075.jpg,7.851673,0.0,0.0,4.632717,122.5696,103.2582,359.8588,38.31077,0.9602789
IMG/robocam_2022_12_05_17_01_23_142.jpg,10.83986,0.0,0.0,4.613656,122.7848,103.435,0.0001457285,39.48487,1.12932
IMG/robocam_2022_12_05_17_01_23_209.jpg,10.82316,0.0,0.0,4.588884,122.9942,103.6126,359.9885,40.99574,1.20329
IMG/robocam_2022_12_05_17_01_23_276.jpg,10.78181,0.0,0.0,4.572092,123.2671,103.8547,-0.004051983,42.858,1.151095
IMG/robocam_2022_12_05_17_01_23_351.jpg,13.84793,0.0,0.0,4.546566,123.4631,104.043,359.9911,44.48832,1.183939
IMG/robocam_2022_12_05_17_01_23_413.jpg,15.0,0.0,0.0,4.516198,123.7145,104.3012,359.9925,47.01885,1.183924
IMG/robocam_2022_12_05_17_01_23_475.jpg,15.0,0.0,0.0,4.498908,123.894,104.5009,359.9913,49.04008,1.185409
IMG/robocam_2022_12_05_17_01_23_542.jpg,15.0,0.0,0.0,4.473097,124.0654,104.7061,0.004076476,51.10398,1.197083
IMG/robocam_2022_12_05_17_01_23_611.jpg,11.93739,0.0,0.0,4.43958,124.2284,104.9156,359.9857,53.0934,1.24012
IMG/robocam_2022_12_05_17_01_23_684.jpg,11.83506,0.0,0.0,4.428214,124.437,105.2,359.986,55.41704,1.161384
IMG/robocam_2022_12_05_17_01_23_742.jpg,14.8933,0.0,0.0,4.397213,124.5819,105.4194,359.9903,57.2908,1.200586
